分组,书名,排名,汉字,权重,基准拼音,拼音变体,全拼键位数,全拼最短,全拼最长,匹配状态,microsoft_基准码,microsoft_所有码,microsoft_覆盖,microsoft_异常读音,xiaohe_基准码,xiaohe_所有码,xiaohe_覆盖,xiaohe_异常读音
三体,三体 I：地球往事,1991,昧,3,mei,mei,3,3,3,已匹配,mz,mz,True,,mw,mw,True,
三体,三体 I：地球往事,1992,暮,3,mu,mu,2,2,2,已匹配,mu,mu,True,,mu,mu,True,
三体,三体 I：地球往事,1993,曳,3,ye,ye,2,2,2,已匹配,ye,ye,True,,ye,ye,True,
三体,三体 I：地球往事,1994,朴,3,po,po|pu,2,2,2,已匹配,po,po|pu,True,,po,po|pu,True,
三体,三体 I：地球往事,1995,杰,3,jie,jie,3,3,3,已匹配,jx,jx,True,,jp,jp,True,
三体,三体 I：地球往事,1996,柜,3,gui,gui|ju,3,2,3,已匹配,gv,gv|jv,True,,gv,gv|jv,True,
三体,三体 I：地球往事,1997,柳,3,liu,liu,3,3,3,已匹配,lq,lq,True,,lq,lq,True,
三体,三体 I：地球往事,1998,栋,3,dong,dong,4,4,4,已匹配,ds,ds,True,,ds,ds,True,
三体,三体 I：地球往事,1999,桶,3,tong,tong,4,4,4,已匹配,ts,ts,True,,ts,ts,True,
三体,三体 I：地球往事,2000,梭,3,suo,suo,3,3,3,已匹配,so,so,True,,so,so,True,
三体,三体 I：地球往事,2001,棋,3,qi,qi,2,2,2,已匹配,qi,qi,True,,qi,qi,True,
三体,三体 I：地球往事,2002,棚,3,peng,peng,4,4,4,已匹配,pg,pg,True,,pg,pg,True,
三体,三体 I：地球往事,2003,款,3,kuan,kuan,4,4,4,已匹配,kr,kr,True,,kr,kr,True,
三体,三体 I：地球往事,2004,歇,3,xie,xie,3,3,3,已匹配,xx,xx,True,,xp,xp,True,
三体,三体 I：地球往事,2005,歧,3,qi,qi,2,2,2,已匹配,qi,qi,True,,qi,qi,True,
三体,三体 I：地球往事,2006,氧,3,yang,yang,4,4,4,已匹配,yh,yh,True,,yh,yh,True,
三体,三体 I：地球往事,2007,池,3,chi,chi,3,3,3,已匹配,ii,ii,True,,ii,ii,True,
三体,三体 I：地球往事,2008,汤,3,tang,tang,4,4,4,已匹配,th,th,True,,th,th,True,
三体,三体 I：地球往事,2009,汰,3,tai,tai,3,3,3,已匹配,tl,tl,True,,td,td,True,
三体,三体 I：地球往事,2010,汹,3,xiong,xiong,5,5,5,已匹配,xs,xs,True,,xs,xs,True,
三体,三体 I：地球往事,2011,沧,3,cang,cang,4,4,4,已匹配,ch,ch,True,,ch,ch,True,
三体,三体 I：地球往事,2012,泼,3,po,po,2,2,2,已匹配,po,po,True,,po,po,True,
三体,三体 I：地球往事,2013,洼,3,wa,wa,2,2,2,已匹配,wa,wa,True,,wa,wa,True,
三体,三体 I：地球往事,2014,浏,3,liu,liu,3,3,3,已匹配,lq,lq,True,,lq,lq,True,
三体,三体 I：地球往事,2015,浩,3,hao,hao,3,3,3,已匹配,hk,hk,True,,hc,hc,True,
三体,三体 I：地球往事,2016,浴,3,yu,yu,2,2,2,已匹配,yu,yu,True,,yu,yu,True,
三体,三体 I：地球往事,2017,涛,3,tao,tao,3,3,3,已匹配,tk,tk,True,,tc,tc,True,
三体,三体 I：地球往事,2018,涡,3,guo,guo|wo,3,2,3,已匹配,go,go|wo,True,,go,go|wo,True,
三体,三体 I：地球往事,2019,润,3,run,run,3,3,3,已匹配,rp,rp,True,,ry,ry,True,
三体,三体 I：地球往事,2020,渗,3,shen,shen,4,4,4,已匹配,uf,uf,True,,uf,uf,True,
三体,三体 I：地球往事,2021,港,3,gang,gang,4,4,4,已匹配,gh,gh,True,,gh,gh,True,
三体,三体 I：地球往事,2022,渺,3,miao,miao,4,4,4,已匹配,mc,mc,True,,mn,mn,True,
三体,三体 I：地球往事,2023,潭,3,tan,tan,3,3,3,已匹配,tj,tj,True,,tj,tj,True,
三体,三体 I：地球往事,2024,濒,3,bin,bin,3,3,3,已匹配,bn,bn,True,,bb,bb,True,
三体,三体 I：地球往事,2025,炕,3,kang,kang,4,4,4,已匹配,kh,kh,True,,kh,kh,True,
三体,三体 I：地球往事,2026,烬,3,jin,jin,3,3,3,已匹配,jn,jn,True,,jb,jb,True,
三体,三体 I：地球往事,2027,焚,3,fen,fen,3,3,3,已匹配,ff,ff,True,,ff,ff,True,
三体,三体 I：地球往事,2028,煮,3,zhu,zhu,3,3,3,已匹配,vu,vu,True,,vu,vu,True,
三体,三体 I：地球往事,2029,熏,3,xun,xun,3,3,3,已匹配,xp,xp,True,,xy,xy,True,
三体,三体 I：地球往事,2030,燥,3,zao,zao,3,3,3,已匹配,zk,zk,True,,zc,zc,True,
三体,三体 I：地球往事,2031,爽,3,shuang,shuang,6,6,6,已匹配,ud,ud,True,,ul,ul,True,
三体,三体 I：地球往事,2032,狼,3,lang,lang,4,4,4,已匹配,lh,lh,True,,lh,lh,True,
三体,三体 I：地球往事,2033,猛,3,meng,meng,4,4,4,已匹配,mg,mg,True,,mg,mg,True,
三体,三体 I：地球往事,2034,疗,3,liao,liao,4,4,4,已匹配,lc,lc,True,,ln,ln,True,
三体,三体 I：地球往事,2035,痒,3,yang,yang,4,4,4,已匹配,yh,yh,True,,yh,yh,True,
三体,三体 I：地球往事,2036,盈,3,ying,ying,4,4,4,已匹配,y;,y;,True,,yk,yk,True,
三体,三体 I：地球往事,2037,盾,3,dun,dun,3,3,3,已匹配,dp,dp,True,,dy,dy,True,
三体,三体 I：地球往事,2038,督,3,du,du,2,2,2,已匹配,du,du,True,,du,du,True,
三体,三体 I：地球往事,2039,瞎,3,xia,xia,3,3,3,已匹配,xw,xw,True,,xx,xx,True,
三体,三体 I：地球往事,2040,瞥,3,pie,pie,3,3,3,已匹配,px,px,True,,pp,pp,True,
三体,三体 I：地球往事,2041,矢,3,shi,shi,3,3,3,已匹配,ui,ui,True,,ui,ui,True,
三体,三体 I：地球往事,2042,碌,3,lu,lu,2,2,2,已匹配,lu,lu,True,,lu,lu,True,
三体,三体 I：地球往事,2043,磅,3,bang,bang|pang,4,4,4,已匹配,bh,bh|ph,True,,bh,bh|ph,True,
三体,三体 I：地球往事,2044,礴,3,bo,bo,2,2,2,已匹配,bo,bo,True,,bo,bo,True,
三体,三体 I：地球往事,2045,祝,3,zhu,zhu,3,3,3,已匹配,vu,vu,True,,vu,vu,True,
三体,三体 I：地球往事,2046,秋,3,qiu,qiu,3,3,3,已匹配,qq,qq,True,,qq,qq,True,
三体,三体 I：地球往事,2047,窒,3,zhi,zhi,3,3,3,已匹配,vi,vi,True,,vi,vi,True,
三体,三体 I：地球往事,2048,粘,3,nian,nian|zhan,4,4,4,已匹配,nm,nm|vj,True,,nm,nm|vj,True,
三体,三体 I：地球往事,2049,粮,3,liang,liang,5,5,5,已匹配,ld,ld,True,,ll,ll,True,
三体,三体 I：地球往事,2050,粱,3,liang,liang,5,5,5,已匹配,ld,ld,True,,ll,ll,True,
三体,三体 I：地球往事,2051,纬,3,wei,wei,3,3,3,已匹配,wz,wz,True,,ww,ww,True,
三体,三体 I：地球往事,2052,纵,3,zong,zong,4,4,4,已匹配,zs,zs,True,,zs,zs,True,
三体,三体 I：地球往事,2053,绒,3,rong,rong,4,4,4,已匹配,rs,rs,True,,rs,rs,True,
三体,三体 I：地球往事,2054,绩,3,ji,ji,2,2,2,已匹配,ji,ji,True,,ji,ji,True,
三体,三体 I：地球往事,2055,绷,3,beng,beng,4,4,4,已匹配,bg,bg,True,,bg,bg,True,
三体,三体 I：地球往事,2056,缸,3,gang,gang,4,4,4,已匹配,gh,gh,True,,gh,gh,True,
三体,三体 I：地球往事,2057,翔,3,xiang,xiang,5,5,5,已匹配,xd,xd,True,,xl,xl,True,
三体,三体 I：地球往事,2058,耸,3,song,song,4,4,4,已匹配,ss,ss,True,,ss,ss,True,
三体,三体 I：地球往事,2059,脊,3,ji,ji,2,2,2,已匹配,ji,ji,True,,ji,ji,True,
三体,三体 I：地球往事,2060,腥,3,xing,xing,4,4,4,已匹配,x;,x;,True,,xk,xk,True,
三体,三体 I：地球往事,2061,腿,3,tui,tui,3,3,3,已匹配,tv,tv,True,,tv,tv,True,
三体,三体 I：地球往事,2062,膏,3,gao,gao,3,3,3,已匹配,gk,gk,True,,gc,gc,True,
三体,三体 I：地球往事,2063,艇,3,ting,ting,4,4,4,已匹配,t;,t;,True,,tk,tk,True,
三体,三体 I：地球往事,2064,芽,3,ya,ya,2,2,2,已匹配,ya,ya,True,,ya,ya,True,
三体,三体 I：地球往事,2065,苗,3,miao,miao,4,4,4,已匹配,mc,mc,True,,mn,mn,True,
三体,三体 I：地球往事,2066,茶,3,cha,cha,3,3,3,已匹配,ia,ia,True,,ia,ia,True,
三体,三体 I：地球往事,2067,荷,3,he,he,2,2,2,已匹配,he,he,True,,he,he,True,
三体,三体 I：地球往事,2068,菇,3,gu,gu,2,2,2,已匹配,gu,gu,True,,gu,gu,True,
三体,三体 I：地球往事,2069,藤,3,teng,teng,4,4,4,已匹配,tg,tg,True,,tg,tg,True,
三体,三体 I：地球往事,2070,蘑,3,mo,mo,2,2,2,已匹配,mo,mo,True,,mo,mo,True,
三体,三体 I：地球往事,2071,蛛,3,zhu,zhu,3,3,3,已匹配,vu,vu,True,,vu,vu,True,
三体,三体 I：地球往事,2072,蝇,3,ying,ying,4,4,4,已匹配,y;,y;,True,,yk,yk,True,
三体,三体 I：地球往事,2073,蠕,3,ru,ru,2,2,2,已匹配,ru,ru,True,,ru,ru,True,
三体,三体 I：地球往事,2074,裸,3,luo,luo,3,3,3,已匹配,lo,lo,True,,lo,lo,True,
三体,三体 I：地球往事,2075,讳,3,hui,hui,3,3,3,已匹配,hv,hv,True,,hv,hv,True,
三体,三体 I：地球往事,2076,诗,3,shi,shi,3,3,3,已匹配,ui,ui,True,,ui,ui,True,
三体,三体 I：地球往事,2077,询,3,xun,xun,3,3,3,已匹配,xp,xp,True,,xy,xy,True,
三体,三体 I：地球往事,2078,诵,3,song,song,4,4,4,已匹配,ss,ss,True,,ss,ss,True,
三体,三体 I：地球往事,2079,诸,3,zhu,zhu,3,3,3,已匹配,vu,vu,True,,vu,vu,True,
三体,三体 I：地球往事,2080,谣,3,yao,yao,3,3,3,已匹配,yk,yk,True,,yc,yc,True,
三体,三体 I：地球往事,2081,赋,3,fu,fu,2,2,2,已匹配,fu,fu,True,,fu,fu,True,
三体,三体 I：地球往事,2082,踹,3,chuai,chuai,5,5,5,已匹配,iy,iy,True,,ik,ik,True,
三体,三体 I：地球往事,2083,辛,3,xin,xin,3,3,3,已匹配,xn,xn,True,,xb,xb,True,
三体,三体 I：地球往事,2084,辟,3,bi,bi|pi,2,2,2,已匹配,bi,bi|pi,True,,bi,bi|pi,True,
三体,三体 I：地球往事,2085,辩,3,bian,bian,4,4,4,已匹配,bm,bm,True,,bm,bm,True,
三体,三体 I：地球往事,2086,遣,3,qian,qian,4,4,4,已匹配,qm,qm,True,,qm,qm,True,
三体,三体 I：地球往事,2087,遵,3,zun,zun,3,3,3,已匹配,zp,zp,True,,zy,zy,True,
三体,三体 I：地球往事,2088,邦,3,bang,bang,4,4,4,已匹配,bh,bh,True,,bh,bh,True,
三体,三体 I：地球往事,2089,邻,3,lin,lin,3,3,3,已匹配,ln,ln,True,,lb,lb,True,
三体,三体 I：地球往事,2090,钥,3,yao,yao|yue,3,3,3,已匹配,yk,yk|yt,True,,yc,yc|yt,True,
三体,三体 I：地球往事,2091,钮,3,niu,niu,3,3,3,已匹配,nq,nq,True,,nq,nq,True,
三体,三体 I：地球往事,2092,锐,3,rui,rui,3,3,3,已匹配,rv,rv,True,,rv,rv,True,
三体,三体 I：地球往事,2093,锹,3,qiao,qiao,4,4,4,已匹配,qc,qc,True,,qn,qn,True,
三体,三体 I：地球往事,2094,雅,3,ya,ya,2,2,2,已匹配,ya,ya,True,,ya,ya,True,
三体,三体 I：地球往事,2095,霞,3,xia,xia,3,3,3,已匹配,xw,xw,True,,xx,xx,True,
三体,三体 I：地球往事,2096,额,3,e,e,1,1,1,已匹配,oe,oe,True,,ee,ee,True,
三体,三体 I：地球往事,2097,饶,3,rao,rao,3,3,3,已匹配,rk,rk,True,,rc,rc,True,
三体,三体 I：地球往事,2098,驻,3,zhu,zhu,3,3,3,已匹配,vu,vu,True,,vu,vu,True,
三体,三体 I：地球往事,2099,骂,3,ma,ma,2,2,2,已匹配,ma,ma,True,,ma,ma,True,
三体,三体 I：地球往事,2100,骸,3,hai,hai,3,3,3,已匹配,hl,hl,True,,hd,hd,True,
三体,三体 I：地球往事,2101,齿,3,chi,chi,3,3,3,已匹配,ii,ii,True,,ii,ii,True,
三体,三体 I：地球往事,2102,龄,3,ling,ling,4,4,4,已匹配,l;,l;,True,,lk,lk,True,
三体,三体 I：地球往事,2103,丑,2,chou,chou,4,4,4,已匹配,ib,ib,True,,iz,iz,True,
三体,三体 I：地球往事,2104,乒,2,ping,ping,4,4,4,已匹配,p;,p;,True,,pk,pk,True,
三体,三体 I：地球往事,2105,乓,2,pang,pang,4,4,4,已匹配,ph,ph,True,,ph,ph,True,
三体,三体 I：地球往事,2106,仁,2,ren,ren,3,3,3,已匹配,rf,rf,True,,rf,rf,True,
三体,三体 I：地球往事,2107,伯,2,bo,bo,2,2,2,已匹配,bo,bo,True,,bo,bo,True,
三体,三体 I：地球往事,2108,佩,2,pei,pei,3,3,3,已匹配,pz,pz,True,,pw,pw,True,
三体,三体 I：地球往事,2109,佳,2,jia,jia,3,3,3,已匹配,jw,jw,True,,jx,jx,True,
三体,三体 I：地球往事,2110,俄,2,e,e,1,1,1,已匹配,oe,oe,True,,ee,ee,True,
三体,三体 I：地球往事,2111,俱,2,ju,ju,2,2,2,已匹配,jv,jv,True,,jv,jv,True,
三体,三体 I：地球往事,2112,储,2,chu,chu,3,3,3,已匹配,iu,iu,True,,iu,iu,True,
三体,三体 I：地球往事,2113,僵,2,jiang,jiang,5,5,5,已匹配,jd,jd,True,,jl,jl,True,
三体,三体 I：地球往事,2114,兄,2,xiong,xiong,5,5,5,已匹配,xs,xs,True,,xs,xs,True,
三体,三体 I：地球往事,2115,冕,2,mian,mian,4,4,4,已匹配,mm,mm,True,,mm,mm,True,
三体,三体 I：地球往事,2116,冗,2,rong,rong,4,4,4,已匹配,rs,rs,True,,rs,rs,True,
三体,三体 I：地球往事,2117,冤,2,yuan,yuan,4,4,4,已匹配,yr,yr,True,,yr,yr,True,
三体,三体 I：地球往事,2118,凡,2,fan,fan,3,3,3,已匹配,fj,fj,True,,fj,fj,True,
三体,三体 I：地球往事,2119,凯,2,kai,kai,3,3,3,已匹配,kl,kl,True,,kd,kd,True,
三体,三体 I：地球往事,2120,凿,2,zao,zao|zuo,3,3,3,已匹配,zk,zk|zo,True,,zc,zc|zo,True,
三体,三体 I：地球往事,2121,刘,2,liu,liu,3,3,3,已匹配,lq,lq,True,,lq,lq,True,
三体,三体 I：地球往事,2122,刮,2,gua,gua,3,3,3,已匹配,gw,gw,True,,gx,gx,True,
三体,三体 I：地球往事,2123,剔,2,ti,ti,2,2,2,已匹配,ti,ti,True,,ti,ti,True,
三体,三体 I：地球往事,2124,剖,2,pou,pou,3,3,3,已匹配,pb,pb,True,,pz,pz,True,
三体,三体 I：地球往事,2125,劫,2,jie,jie,3,3,3,已匹配,jx,jx,True,,jp,jp,True,
三体,三体 I：地球往事,2126,勇,2,yong,yong,4,4,4,已匹配,ys,ys,True,,ys,ys,True,
三体,三体 I：地球往事,2127,募,2,mu,mu,2,2,2,已匹配,mu,mu,True,,mu,mu,True,
三体,三体 I：地球往事,2128,勾,2,gou,gou,3,3,3,已匹配,gb,gb,True,,gz,gz,True,
三体,三体 I：地球往事,2129,匠,2,jiang,jiang,5,5,5,已匹配,jd,jd,True,,jl,jl,True,
三体,三体 I：地球往事,2130,卦,2,gua,gua,3,3,3,已匹配,gw,gw,True,,gx,gx,True,
三体,三体 I：地球往事,2131,叭,2,ba,ba,2,2,2,已匹配,ba,ba,True,,ba,ba,True,
三体,三体 I：地球往事,2132,吁,2,xu,xu|yu,2,2,2,已匹配,xv,xv|yu,True,,xv,xv|yu,True,
三体,三体 I：地球往事,2133,吟,2,yin,yin,3,3,3,已匹配,yn,yn,True,,yb,yb,True,
三体,三体 I：地球往事,2134,吴,2,wu,wu,2,2,2,已匹配,wu,wu,True,,wu,wu,True,
三体,三体 I：地球往事,2135,吻,2,wen,wen,3,3,3,已匹配,wf,wf,True,,wf,wf,True,
三体,三体 I：地球往事,2136,呐,2,na,na|ne,2,2,2,已匹配,na,na|ne,True,,na,na|ne,True,
三体,三体 I：地球往事,2137,呓,2,yi,yi,2,2,2,已匹配,yi,yi,True,,yi,yi,True,
三体,三体 I：地球往事,2138,呗,2,bai,bai|bei,3,3,3,已匹配,bl,bl|bz,True,,bd,bd|bw,True,
三体,三体 I：地球往事,2139,呸,2,pei,pei,3,3,3,已匹配,pz,pz,True,,pw,pw,True,
三体,三体 I：地球往事,2140,咝,2,si,si,2,2,2,已匹配,si,si,True,,si,si,True,
三体,三体 I：地球往事,2141,咪,2,mi,mi,2,2,2,已匹配,mi,mi,True,,mi,mi,True,
三体,三体 I：地球往事,2142,咯,2,ge,ge|lo|luo,2,2,3,已匹配,ge,ge|lo|lo,True,,ge,ge|lo|lo,True,
三体,三体 I：地球往事,2143,咽,2,yan,yan|ye,3,2,3,已匹配,yj,yj|ye,True,,yj,yj|ye,True,
三体,三体 I：地球往事,2144,哑,2,ya,ya,2,2,2,已匹配,ya,ya,True,,ya,ya,True,
三体,三体 I：地球往事,2145,哒,2,da,da,2,2,2,已匹配,da,da,True,,da,da,True,
三体,三体 I：地球往事,2146,哺,2,bu,bu,2,2,2,已匹配,bu,bu,True,,bu,bu,True,
三体,三体 I：地球往事,2147,啷,2,lang,lang,4,4,4,已匹配,lh,lh,True,,lh,lh,True,
三体,三体 I：地球往事,2148,啼,2,ti,ti,2,2,2,已匹配,ti,ti,True,,ti,ti,True,
三体,三体 I：地球往事,2149,喇,2,la,la,2,2,2,已匹配,la,la,True,,la,la,True,
三体,三体 I：地球往事,2150,嗅,2,xiu,xiu,3,3,3,已匹配,xq,xq,True,,xq,xq,True,
三体,三体 I：地球往事,2151,嘲,2,chao,chao|zhao,4,4,4,已匹配,ik,ik|vk,True,,ic,ic|vc,True,
三体,三体 I：地球往事,2152,坯,2,pi,pi,2,2,2,已匹配,pi,pi,True,,pi,pi,True,
三体,三体 I：地球往事,2153,垦,2,ken,ken,3,3,3,已匹配,kf,kf,True,,kf,kf,True,
三体,三体 I：地球往事,2154,垩,2,e,e,1,1,1,已匹配,oe,oe,True,,ee,ee,True,
三体,三体 I：地球往事,2155,垮,2,kua,kua,3,3,3,已匹配,kw,kw,True,,kx,kx,True,
三体,三体 I：地球往事,2156,培,2,pei,pei,3,3,3,已匹配,pz,pz,True,,pw,pw,True,
三体,三体 I：地球往事,2157,堕,2,duo,duo,3,3,3,已匹配,do,do,True,,do,do,True,
三体,三体 I：地球往事,2158,堵,2,du,du,2,2,2,已匹配,du,du,True,,du,du,True,
三体,三体 I：地球往事,2159,墩,2,dun,dun,3,3,3,已匹配,dp,dp,True,,dy,dy,True,
三体,三体 I：地球往事,2160,奴,2,nu,nu,2,2,2,已匹配,nu,nu,True,,nu,nu,True,
三体,三体 I：地球往事,2161,娱,2,yu,yu,2,2,2,已匹配,yu,yu,True,,yu,yu,True,
三体,三体 I：地球往事,2162,婉,2,wan,wan,3,3,3,已匹配,wj,wj,True,,wj,wj,True,
三体,三体 I：地球往事,2163,婷,2,ting,ting,4,4,4,已匹配,t;,t;,True,,tk,tk,True,
三体,三体 I：地球往事,2164,媚,2,mei,mei,3,3,3,已匹配,mz,mz,True,,mw,mw,True,
三体,三体 I：地球往事,2165,嫁,2,jia,jia,3,3,3,已匹配,jw,jw,True,,jx,jx,True,
三体,三体 I：地球往事,2166,嫩,2,nen,nen,3,3,3,已匹配,nf,nf,True,,nf,nf,True,
三体,三体 I：地球往事,2167,季,2,ji,ji,2,2,2,已匹配,ji,ji,True,,ji,ji,True,
三体,三体 I：地球往事,2168,宝,2,bao,bao,3,3,3,已匹配,bk,bk,True,,bc,bc,True,
三体,三体 I：地球往事,2169,宴,2,yan,yan,3,3,3,已匹配,yj,yj,True,,yj,yj,True,
三体,三体 I：地球往事,2170,寞,2,mo,mo,2,2,2,已匹配,mo,mo,True,,mo,mo,True,
三体,三体 I：地球往事,2171,寡,2,gua,gua,3,3,3,已匹配,gw,gw,True,,gx,gx,True,
三体,三体 I：地球往事,2172,寸,2,cun,cun,3,3,3,已匹配,cp,cp,True,,cy,cy,True,
三体,三体 I：地球往事,2173,尝,2,chang,chang,5,5,5,已匹配,ih,ih,True,,ih,ih,True,
三体,三体 I：地球往事,2174,尤,2,you,you,3,3,3,已匹配,yb,yb,True,,yz,yz,True,
三体,三体 I：地球往事,2175,尿,2,sui,sui|niao,3,3,4,已匹配,sv,sv|nc,True,,sv,sv|nn,True,
三体,三体 I：地球往事,2176,岛,2,dao,dao,3,3,3,已匹配,dk,dk,True,,dc,dc,True,
三体,三体 I：地球往事,2177,川,2,chuan,chuan,5,5,5,已匹配,ir,ir,True,,ir,ir,True,
三体,三体 I：地球往事,2178,帆,2,fan,fan,3,3,3,已匹配,fj,fj,True,,fj,fj,True,
三体,三体 I：地球往事,2179,庸,2,yong,yong,4,4,4,已匹配,ys,ys,True,,ys,ys,True,
三体,三体 I：地球往事,2180,廊,2,lang,lang,4,4,4,已匹配,lh,lh,True,,lh,lh,True,
三体,三体 I：地球往事,2181,弓,2,gong,gong,4,4,4,已匹配,gs,gs,True,,gs,gs,True,
三体,三体 I：地球往事,2182,彬,2,bin,bin,3,3,3,已匹配,bn,bn,True,,bb,bb,True,
三体,三体 I：地球往事,2183,徊,2,huai,huai,4,4,4,已匹配,hy,hy,True,,hk,hk,True,
三体,三体 I：地球往事,2184,徘,2,pai,pai,3,3,3,已匹配,pl,pl,True,,pd,pd,True,
三体,三体 I：地球往事,2185,忧,2,you,you,3,3,3,已匹配,yb,yb,True,,yz,yz,True,
三体,三体 I：地球往事,2186,怡,2,yi,yi,2,2,2,已匹配,yi,yi,True,,yi,yi,True,
三体,三体 I：地球往事,2187,患,2,huan,huan,4,4,4,已匹配,hr,hr,True,,hr,hr,True,
三体,三体 I：地球往事,2188,悻,2,xing,xing,4,4,4,已匹配,x;,x;,True,,xk,xk,True,
三体,三体 I：地球往事,2189,惚,2,hu,hu,2,2,2,已匹配,hu,hu,True,,hu,hu,True,
三体,三体 I：地球往事,2190,扛,2,gang,gang|kang,4,4,4,已匹配,gh,gh|kh,True,,gh,gh|kh,True,
三体,三体 I：地球往事,2191,拼,2,pin,pin,3,3,3,已匹配,pn,pn,True,,pb,pb,True,
三体,三体 I：地球往事,2192,挑,2,tiao,tiao,4,4,4,已匹配,tc,tc,True,,tn,tn,True,
三体,三体 I：地球往事,2193,挖,2,wa,wa,2,2,2,已匹配,wa,wa,True,,wa,wa,True,
三体,三体 I：地球往事,2194,挟,2,jia,jia|xie,3,3,3,已匹配,jw,jw|xx,True,,jx,jx|xp,True,
三体,三体 I：地球往事,2195,挽,2,wan,wan,3,3,3,已匹配,wj,wj,True,,wj,wj,True,
三体,三体 I：地球往事,2196,捐,2,juan,juan,4,4,4,已匹配,jr,jr,True,,jr,jr,True,
三体,三体 I：地球往事,2197,捞,2,lao,lao,3,3,3,已匹配,lk,lk,True,,lc,lc,True,
三体,三体 I：地球往事,2198,捡,2,jian,jian,4,4,4,已匹配,jm,jm,True,,jm,jm,True,
三体,三体 I：地球往事,2199,揉,2,rou,rou,3,3,3,已匹配,rb,rb,True,,rz,rz,True,
三体,三体 I：地球往事,2200,搁,2,ge,ge,2,2,2,已匹配,ge,ge,True,,ge,ge,True,
三体,三体 I：地球往事,2201,摊,2,tan,tan,3,3,3,已匹配,tj,tj,True,,tj,tj,True,
三体,三体 I：地球往事,2202,撮,2,cuo,cuo,3,3,3,已匹配,co,co,True,,co,co,True,
三体,三体 I：地球往事,2203,敦,2,dun,dun,3,3,3,已匹配,dp,dp,True,,dy,dy,True,
三体,三体 I：地球往事,2204,斟,2,zhen,zhen,4,4,4,已匹配,vf,vf,True,,vf,vf,True,
三体,三体 I：地球往事,2205,昆,2,kun,kun,3,3,3,已匹配,kp,kp,True,,ky,ky,True,
三体,三体 I：地球往事,2206,昔,2,xi,xi,2,2,2,已匹配,xi,xi,True,,xi,xi,True,
三体,三体 I：地球往事,2207,曹,2,cao,cao,3,3,3,已匹配,ck,ck,True,,cc,cc,True,
三体,三体 I：地球往事,2208,朽,2,xiu,xiu,3,3,3,已匹配,xq,xq,True,,xq,xq,True,
三体,三体 I：地球往事,2209,枕,2,zhen,zhen,4,4,4,已匹配,vf,vf,True,,vf,vf,True,
三体,三体 I：地球往事,2210,柯,2,ke,ke,2,2,2,已匹配,ke,ke,True,,ke,ke,True,
三体,三体 I：地球往事,2211,栏,2,lan,lan,3,3,3,已匹配,lj,lj,True,,lj,lj,True,
三体,三体 I：地球往事,2212,栩,2,xu,xu,2,2,2,已匹配,xv,xv,True,,xv,xv,True,
三体,三体 I：地球往事,2213,棘,2,ji,ji,2,2,2,已匹配,ji,ji,True,,ji,ji,True,
三体,三体 I：地球往事,2214,榄,2,lan,lan,3,3,3,已匹配,lj,lj,True,,lj,lj,True,
三体,三体 I：地球往事,2215,橄,2,gan,gan,3,3,3,已匹配,gj,gj,True,,gj,gj,True,
三体,三体 I：地球往事,2216,歉,2,qian,qian,4,4,4,已匹配,qm,qm,True,,qm,qm,True,
三体,三体 I：地球往事,2217,氛,2,fen,fen,3,3,3,已匹配,ff,ff,True,,ff,ff,True,
三体,三体 I：地球往事,2218,氦,2,hai,hai,3,3,3,已匹配,hl,hl,True,,hd,hd,True,
三体,三体 I：地球往事,2219,汐,2,xi,xi,2,2,2,已匹配,xi,xi,True,,xi,xi,True,
三体,三体 I：地球往事,2220,沮,2,ju,ju,2,2,2,已匹配,jv,jv,True,,jv,jv,True,
三体,三体 I：地球往事,2221,沽,2,gu,gu,2,2,2,已匹配,gu,gu,True,,gu,gu,True,
三体,三体 I：地球往事,2222,泣,2,qi,qi,2,2,2,已匹配,qi,qi,True,,qi,qi,True,
三体,三体 I：地球往事,2223,涟,2,lian,lian,4,4,4,已匹配,lm,lm,True,,lm,lm,True,
三体,三体 I：地球往事,2224,涨,2,zhang,zhang,5,5,5,已匹配,vh,vh,True,,vh,vh,True,
三体,三体 I：地球往事,2225,淘,2,tao,tao,3,3,3,已匹配,tk,tk,True,,tc,tc,True,
三体,三体 I：地球往事,2226,渣,2,zha,zha,3,3,3,已匹配,va,va,True,,va,va,True,
三体,三体 I：地球往事,2227,湍,2,tuan,tuan,4,4,4,已匹配,tr,tr,True,,tr,tr,True,
三体,三体 I：地球往事,2228,滥,2,lan,lan,3,3,3,已匹配,lj,lj,True,,lj,lj,True,
三体,三体 I：地球往事,2229,漉,2,lu,lu,2,2,2,已匹配,lu,lu,True,,lu,lu,True,
三体,三体 I：地球往事,2230,漪,2,yi,yi,2,2,2,已匹配,yi,yi,True,,yi,yi,True,
三体,三体 I：地球往事,2231,灌,2,guan,guan,4,4,4,已匹配,gr,gr,True,,gr,gr,True,
三体,三体 I：地球往事,2232,炯,2,jiong,jiong,5,5,5,已匹配,js,js,True,,js,js,True,
三体,三体 I：地球往事,2233,煌,2,huang,huang,5,5,5,已匹配,hd,hd,True,,hl,hl,True,
三体,三体 I：地球往事,2234,熔,2,rong,rong,4,4,4,已匹配,rs,rs,True,,rs,rs,True,
